Value	order	sample	domain
86.84200856134603	137	15hr	ERD
86.66825485352808	138	15hr	ERD
86.36600264880566	139	15hr	ERD
86.69050499819527	140	15hr	ERD
86.87946437515947	141	15hr	ERD
85.75409019715103	142	15hr	ERD
85.45960887288106	143	15hr	ERD
84.52000910579089	144	15hr	ERD
83.96516344989004	145	15hr	ERD
84.97511984534631	146	15hr	ERD
84.87469268783488	147	15hr	ERD
84.7673566723209	148	15hr	ERD
84.79611688757667	149	15hr	ERD
84.83022413601218	150	15hr	ERD
84.61375205956888	151	15hr	ERD
84.15479904688654	152	15hr	ERD
84.13580691230655	153	15hr	ERD
84.38024346803401	154	15hr	ERD
83.3144561671656	155	15hr	ERD
84.05166467391331	156	15hr	ERD
83.41759648784492	157	15hr	ERD
82.89489959576743	158	15hr	ERD
84.09327726139347	159	15hr	ERD
83.43191501955963	160	15hr	ERD
83.8432034052807	161	15hr	ERD
83.53071573416065	162	15hr	ERD
82.87150351842583	163	15hr	ERD
83.41098623318446	164	15hr	ERD
83.03186687316358	165	15hr	ERD
82.73447701592991	166	15hr	ERD
81.65755145834423	167	15hr	ERD
81.16591193771066	168	15hr	ERD
79.94154587648715	169	15hr	ERD
80.09730089584453	170	15hr	ERD
80.07991077585194	171	15hr	ERD
79.958887082956	172	15hr	ERD
79.48454536920948	173	15hr	ERD
79.6327540474558	174	15hr	ERD
80.5113648046196	175	15hr	ERD
80.13761226239458	176	15hr	ERD
80.03806612869829	177	15hr	ERD
80.47813310818775	178	15hr	ERD
80.8077673479008	179	15hr	ERD
80.21976125785888	180	15hr	ERD
79.3777862507264	181	15hr	ERD
79.76987816933182	182	15hr	ERD
79.21776512709454	183	15hr	ERD
79.3731526408348	184	15hr	ERD
78.93672466332973	185	15hr	ERD
78.13803869116838	186	15hr	ERD
76.91499025413947	187	15hr	ERD
77.23164149088727	188	15hr	ERD
76.19773572457592	189	15hr	ERD
74.88760390696476	190	15hr	ERD
74.47162597489968	191	15hr	ERD
72.85371478100744	192	15hr	ERD
71.94390342771786	193	15hr	ERD
71.36353908042591	194	15hr	ERD
70.34589652077321	195	15hr	ERD
68.66371728094335	196	15hr	ERD
68.72055138891109	197	15hr	ERD
67.74303406453907	198	15hr	ERD
65.229704066227	199	15hr	ERD
63.854441527835434	200	15hr	ERD
54.13974887746704	1	15hr	LRD
55.35602014258473	2	15hr	LRD
55.59757516313674	3	15hr	LRD
54.35304779850839	4	15hr	LRD
53.29582239014121	5	15hr	LRD
52.79431062250849	6	15hr	LRD
51.962042100004936	7	15hr	LRD
50.78049532428873	8	15hr	LRD
50.1106197987968	9	15hr	LRD
49.44459934873985	10	15hr	LRD
49.1650355124525	11	15hr	LRD
49.04085068808849	12	15hr	LRD
47.9410421594554	13	15hr	LRD
46.88502792419849	14	15hr	LRD
46.46284855528332	15	15hr	LRD
46.09288083743383	16	15hr	LRD
45.27960663903894	17	15hr	LRD
44.90119318361294	18	15hr	LRD
44.368500588085816	19	15hr	LRD
43.9458542540151	20	15hr	LRD
43.553932281336664	21	15hr	LRD
42.96858282442956	22	15hr	LRD
42.56560952582914	23	15hr	LRD
42.649694754479796	24	15hr	LRD
41.73500798295378	25	15hr	LRD
41.17340759372422	26	15hr	LRD
40.54576716694057	27	15hr	LRD
40.07468444637543	28	15hr	LRD
39.10734575115088	29	15hr	LRD
39.06153594894745	30	15hr	LRD
38.826948502141136	31	15hr	LRD
38.64447334736382	32	15hr	LRD
38.39597267392767	33	15hr	LRD
38.7312948279818	34	15hr	LRD
38.19474301067806	35	15hr	LRD
38.271814914235605	36	15hr	LRD
37.74972793978055	37	15hr	LRD
37.70657924795311	38	15hr	LRD
38.09631029820065	39	15hr	LRD
37.51647873948409	40	15hr	LRD
37.68091164881967	41	15hr	LRD
37.44968652459922	42	15hr	LRD
37.79307097295787	43	15hr	LRD
37.554547545773914	44	15hr	LRD
37.45473788273466	45	15hr	LRD
37.55049161304642	46	15hr	LRD
37.304962181306585	47	15hr	LRD
37.91336594548665	48	15hr	LRD
38.8223015944463	49	15hr	LRD
39.82372126092073	50	15hr	LRD
38.404812870686065	51	15hr	LRD
38.52045721928843	52	15hr	LRD
40.67707836319205	53	15hr	LRD
39.59140835243661	54	15hr	LRD
36.75474028065079	55	15hr	LRD
36.47976053692818	56	15hr	LRD
36.066481162477	57	15hr	LRD
36.099570024709976	58	15hr	LRD
36.08571106370249	59	15hr	LRD
35.783272364753415	60	15hr	LRD
35.8290545727617	61	15hr	LRD
35.510009451620896	62	15hr	LRD
35.48175825904513	63	15hr	LRD
36.03035931672753	64	15hr	LRD
35.86093706316586	65	15hr	LRD
35.8805514758192	66	15hr	LRD
35.85927439594713	67	15hr	LRD
35.906443625866466	68	15hr	LRD
35.798909388608905	69	15hr	LRD
35.6552111113379	70	15hr	LRD
35.82177502769988	71	15hr	LRD
35.96968195280149	72	15hr	LRD
36.33480010921578	73	15hr	LRD
35.89673537975372	74	15hr	LRD
35.73912683915334	75	15hr	LRD
35.78305249657886	76	15hr	LRD
35.704517977621755	77	15hr	LRD
35.647342971758874	78	15hr	LRD
36.2158974776422	79	15hr	LRD
35.54951959425382	80	15hr	LRD
35.71420357346537	81	15hr	LRD
35.213545663752626	82	15hr	LRD
35.85359105281451	83	15hr	LRD
36.204310529489554	84	15hr	LRD
36.13843889251721	85	15hr	LRD
35.533304333412794	86	15hr	LRD
35.335219762135445	87	15hr	LRD
35.35703881993641	88	15hr	LRD
35.5426908098086	89	15hr	LRD
35.61811276963874	90	15hr	LRD
36.13722439465736	91	15hr	LRD
36.05026407020318	92	15hr	LRD
35.51496485145733	93	15hr	LRD
35.5859026632704	94	15hr	LRD
35.524203970875135	95	15hr	LRD
35.883883284142634	96	15hr	LRD
35.71395857479787	97	15hr	LRD
36.037990550891976	98	15hr	LRD
36.46282977029594	99	15hr	LRD
36.71875760743483	100	15hr	LRD
36.59569465810717	101	15hr	LRD
36.49190163521013	102	15hr	LRD
36.88331293405705	103	15hr	LRD
36.767527018745184	104	15hr	LRD
36.57856827941728	105	15hr	LRD
36.12194746319484	106	15hr	LRD
36.37918104226581	107	15hr	LRD
36.323308351465876	108	15hr	LRD
36.725303953302536	109	15hr	LRD
36.816227584691774	110	15hr	LRD
36.62255225870751	111	15hr	LRD
36.81855283613905	112	15hr	LRD
36.87095013634144	113	15hr	LRD
36.45867001397429	114	15hr	LRD
36.43390653379651	115	15hr	LRD
36.30095592501619	116	15hr	LRD
36.508028602570555	117	15hr	LRD
36.090868431396665	118	15hr	LRD
36.49417992941051	119	15hr	LRD
35.956830932225245	120	15hr	LRD
35.843426811035	121	15hr	LRD
35.331177782896795	122	15hr	LRD
35.49612574235016	123	15hr	LRD
35.70421496736476	124	15hr	LRD
35.40145831323872	125	15hr	LRD
35.93780474237637	126	15hr	LRD
35.926579742400996	127	15hr	LRD
36.00630232549786	128	15hr	LRD
36.12595294779167	129	15hr	LRD
36.362722891190394	130	15hr	LRD
36.30016434709916	131	15hr	LRD
36.19006588320241	132	15hr	LRD
36.55167395118938	133	15hr	LRD
37.06598526072638	134	15hr	LRD
36.87671132484172	135	15hr	LRD
36.91938345842016	136	15hr	LRD
37.302337042815054	137	15hr	LRD
37.727575753509946	138	15hr	LRD
37.90163144343586	139	15hr	LRD
37.384544137168675	140	15hr	LRD
37.2265880022291	141	15hr	LRD
37.57629686596114	142	15hr	LRD
37.85969997314007	143	15hr	LRD
37.99218659432844	144	15hr	LRD
37.735368870613605	145	15hr	LRD
37.602092812054835	146	15hr	LRD
37.777163686169054	147	15hr	LRD
38.110757239395205	148	15hr	LRD
38.067942892590295	149	15hr	LRD
38.005511527195736	150	15hr	LRD
38.23601458152887	151	15hr	LRD
38.2803868689808	152	15hr	LRD
37.9045940413279	153	15hr	LRD
38.23625916655018	154	15hr	LRD
38.745200662909106	155	15hr	LRD
38.7928433412351	156	15hr	LRD
38.88628009445893	157	15hr	LRD
38.97029279601598	158	15hr	LRD
39.146098869907995	159	15hr	LRD
39.653271089099945	160	15hr	LRD
40.03364853259865	161	15hr	LRD
40.262933153164454	162	15hr	LRD
39.910641120319006	163	15hr	LRD
40.37487358530057	164	15hr	LRD
40.510415202584646	165	15hr	LRD
40.44440612850649	166	15hr	LRD
40.48242067881649	167	15hr	LRD
40.819895201564165	168	15hr	LRD
41.38364142693324	169	15hr	LRD
41.15103322177822	170	15hr	LRD
42.28880300777992	171	15hr	LRD
42.75530085944969	172	15hr	LRD
42.74658633887162	173	15hr	LRD
43.788693572256385	174	15hr	LRD
43.8766918409564	175	15hr	LRD
43.54748712663652	176	15hr	LRD
44.177274834289406	177	15hr	LRD
44.26992717202907	178	15hr	LRD
45.028034690583034	179	15hr	LRD
45.13260850590085	180	15hr	LRD
45.32270589376427	181	15hr	LRD
45.47896413594021	182	15hr	LRD
46.15586141305969	183	15hr	LRD
46.50331784892182	184	15hr	LRD
46.70590416093471	185	15hr	LRD
47.27781626807148	186	15hr	LRD
48.27994469305157	187	15hr	LRD
49.43035431666865	188	15hr	LRD
49.57316470036344	189	15hr	LRD
49.69095290245348	190	15hr	LRD
50.196370357776125	191	15hr	LRD
51.40219260943569	192	15hr	LRD
51.932532460403806	193	15hr	LRD
52.81292079355415	194	15hr	LRD
53.76149058787849	195	15hr	LRD
54.306665906378186	196	15hr	LRD
55.07142492400106	197	15hr	LRD
56.23861139191945	198	15hr	LRD
57.87092991480746	199	15hr	LRD
58.431569735976495	200	15hr	LRD
