Value	order	sample	domain
80.56429396160235	22	25hr	LRD
80.50210812964355	23	25hr	LRD
79.50247908467739	24	25hr	LRD
78.97081792539053	25	25hr	LRD
77.87170638224357	26	25hr	LRD
77.88842599546523	27	25hr	LRD
75.77204034600985	28	25hr	LRD
75.1144722917527	29	25hr	LRD
75.59478076316724	30	25hr	LRD
74.61196921225118	31	25hr	LRD
75.93515097343357	32	25hr	LRD
74.92055887644855	33	25hr	LRD
75.0190353636211	34	25hr	LRD
74.64510143452392	35	25hr	LRD
74.49223702976295	36	25hr	LRD
74.09359402570139	37	25hr	LRD
73.39685912548912	38	25hr	LRD
75.045662080485	39	25hr	LRD
74.19630853173344	40	25hr	LRD
74.25115656665051	41	25hr	LRD
75.2509640079244	42	25hr	LRD
75.2481564913709	43	25hr	LRD
74.19951868380414	44	25hr	LRD
75.37923701072052	45	25hr	LRD
75.2783159748295	46	25hr	LRD
74.0625617966555	47	25hr	LRD
74.9312074900424	48	25hr	LRD
77.67850033376348	49	25hr	LRD
78.81523754755985	50	25hr	LRD
75.43490204636073	51	25hr	LRD
77.73428132498299	52	25hr	LRD
80.75306962337788	53	25hr	LRD
77.05077367556171	54	25hr	LRD
74.08716018700804	55	25hr	LRD
72.83991909463451	56	25hr	LRD
73.32445506648754	57	25hr	LRD
73.31273118147293	58	25hr	LRD
72.49394793981307	59	25hr	LRD
73.13269526939285	60	25hr	LRD
72.45058210811915	61	25hr	LRD
72.66726881787335	62	25hr	LRD
72.99331769746166	63	25hr	LRD
73.44109114803736	64	25hr	LRD
74.29739629316909	65	25hr	LRD
73.01185436844723	66	25hr	LRD
74.32996651918573	67	25hr	LRD
74.0562263182223	68	25hr	LRD
73.17198477934758	69	25hr	LRD
72.43400395066152	70	25hr	LRD
73.54069553112849	71	25hr	LRD
73.8429044389911	72	25hr	LRD
74.63342093951417	73	25hr	LRD
74.48280864588516	74	25hr	LRD
74.25251094484912	75	25hr	LRD
74.0888548640045	76	25hr	LRD
73.25134778503408	77	25hr	LRD
73.1003774308764	78	25hr	LRD
74.39144002127628	79	25hr	LRD
73.16015777894619	80	25hr	LRD
73.9558657425828	81	25hr	LRD
72.71528755023034	82	25hr	LRD
73.4232891932381	83	25hr	LRD
74.2260593096289	84	25hr	LRD
74.39509619338567	85	25hr	LRD
72.7147346226994	86	25hr	LRD
72.51379624464971	87	25hr	LRD
72.17813312660691	88	25hr	LRD
72.25388666303893	89	25hr	LRD
72.94161697215876	90	25hr	LRD
73.58427206180157	91	25hr	LRD
72.73379506916571	92	25hr	LRD
71.2292914960508	93	25hr	LRD
71.26756644660446	94	25hr	LRD
70.8562858737128	95	25hr	LRD
71.42564796767942	96	25hr	LRD
71.83777085629701	97	25hr	LRD
72.9183356867761	98	25hr	LRD
72.32837058396679	99	25hr	LRD
72.65330686496402	100	25hr	LRD
73.21512259125583	101	25hr	LRD
74.28941621089571	102	25hr	LRD
73.26125651385999	103	25hr	LRD
72.89203688213613	104	25hr	LRD
73.37196685099306	105	25hr	LRD
73.65677771344598	106	25hr	LRD
74.31269285189944	107	25hr	LRD
73.47884070069782	108	25hr	LRD
74.56787609146939	109	25hr	LRD
74.78506520451421	110	25hr	LRD
75.34598611753401	111	25hr	LRD
74.34107226639604	112	25hr	LRD
73.79140542682306	113	25hr	LRD
74.61526503062655	114	25hr	LRD
74.00515301145737	115	25hr	LRD
73.3305133796857	116	25hr	LRD
73.54347306309987	117	25hr	LRD
72.59242910534671	118	25hr	LRD
72.92480413233363	119	25hr	LRD
73.98840115112	120	25hr	LRD
72.74879913792368	121	25hr	LRD
71.86703370270374	122	25hr	LRD
70.35630239207623	123	25hr	LRD
71.61137856433233	124	25hr	LRD
71.55853951590422	125	25hr	LRD
72.63558409505212	126	25hr	LRD
72.32489904050557	127	25hr	LRD
73.33821577093185	128	25hr	LRD
73.47989431064475	129	25hr	LRD
72.08266156653352	130	25hr	LRD
72.79462841175554	131	25hr	LRD
71.25515168673344	132	25hr	LRD
71.80887071078726	133	25hr	LRD
73.19899134177543	134	25hr	LRD
73.44531005895422	135	25hr	LRD
73.50480676630221	136	25hr	LRD
74.89622362449917	137	25hr	LRD
75.57368212493877	138	25hr	LRD
74.73789832201265	139	25hr	LRD
74.8917922129668	140	25hr	LRD
74.23496871933122	141	25hr	LRD
75.3912741881953	142	25hr	LRD
74.77961198592548	143	25hr	LRD
76.36709950857245	144	25hr	LRD
75.63571230187114	145	25hr	LRD
75.64069911610927	146	25hr	LRD
74.75155331924344	147	25hr	LRD
75.4608004012498	148	25hr	LRD
75.57234076288127	149	25hr	LRD
75.68916045228178	150	25hr	LRD
76.22961421228996	151	25hr	LRD
74.69132695772069	152	25hr	LRD
74.49789471325776	153	25hr	LRD
75.27807461376744	154	25hr	LRD
75.56080775898886	155	25hr	LRD
75.77978138990045	156	25hr	LRD
75.31384186998366	157	25hr	LRD
76.14033467297918	158	25hr	LRD
76.96853408588476	159	25hr	LRD
76.42604974189895	160	25hr	LRD
77.83332592345725	161	25hr	LRD
77.61703560323042	162	25hr	LRD
77.07301556535903	163	25hr	LRD
77.42079134673439	164	25hr	LRD
77.50138587714869	165	25hr	LRD
77.38980989140707	166	25hr	LRD
77.93238737004557	167	25hr	LRD
77.77735596774355	168	25hr	LRD
77.7608882925063	169	25hr	LRD
78.27012564596977	170	25hr	LRD
79.67331779732862	171	25hr	LRD
80.99810275784735	172	25hr	LRD
81.14034818286336	173	25hr	LRD
82.13025271712033	174	25hr	LRD
81.41138498522933	175	25hr	LRD
81.93279586320709	176	25hr	LRD
82.1792567965373	177	25hr	LRD
83.33076359781482	178	25hr	LRD
82.04304916676098	179	25hr	LRD
83.19983263251665	180	25hr	LRD
82.95794856545663	181	25hr	LRD
83.37997558770023	182	25hr	LRD
84.73336901753059	183	25hr	LRD
83.8662640975547	184	25hr	LRD
84.8306085902702	185	25hr	LRD
85.14477056743	186	25hr	LRD
86.8728710309582	187	25hr	LRD
89.08643778494222	188	25hr	LRD
88.8599747765017	189	25hr	LRD
87.68369236016558	190	25hr	LRD
88.42760654635953	191	25hr	LRD
89.96880121051352	192	25hr	LRD
92.22096381834704	193	25hr	LRD
93.19744101988891	194	25hr	LRD
94.28548088681075	195	25hr	LRD
94.32148393448583	196	25hr	LRD
95.1691446321058	197	25hr	LRD
95.31192488831374	198	25hr	LRD
97.94149096357373	199	25hr	LRD
98.00493052548758	200	25hr	LRD
