Value	order	sample	domain
29.589742007931825	158	H2CC	LRD
29.03467168686525	159	H2CC	LRD
29.300231502450465	160	H2CC	LRD
29.439123061681553	161	H2CC	LRD
30.92954788082575	162	H2CC	LRD
29.74908773216704	163	H2CC	LRD
30.315310123320668	164	H2CC	LRD
29.335501687936752	165	H2CC	LRD
30.12021392407019	166	H2CC	LRD
29.345922671243223	167	H2CC	LRD
30.21049709169901	168	H2CC	LRD
30.116019563432864	169	H2CC	LRD
30.156112235865812	170	H2CC	LRD
30.979733136033545	171	H2CC	LRD
31.94940443849055	172	H2CC	LRD
31.005941408966596	173	H2CC	LRD
31.359161068543308	174	H2CC	LRD
30.71206440718939	175	H2CC	LRD
31.649761199831783	176	H2CC	LRD
30.874024822033068	177	H2CC	LRD
31.42886075814359	178	H2CC	LRD
30.89731477150131	179	H2CC	LRD
31.955975930241266	180	H2CC	LRD
31.063560255547458	181	H2CC	LRD
31.531168647458856	182	H2CC	LRD
32.69792345508238	183	H2CC	LRD
31.490561418812444	184	H2CC	LRD
31.9138082956071	185	H2CC	LRD
32.71633867399433	186	H2CC	LRD
32.87135175128308	187	H2CC	LRD
33.34205221920542	188	H2CC	LRD
32.575143441088834	189	H2CC	LRD
32.82049105467037	190	H2CC	LRD
33.33126147313792	191	H2CC	LRD
34.839197577802004	192	H2CC	LRD
34.26481628449553	193	H2CC	LRD
34.57065024458524	194	H2CC	LRD
34.327706668271105	195	H2CC	LRD
34.59562416364603	196	H2CC	LRD
35.908398141887496	197	H2CC	LRD
35.43310415486851	198	H2CC	LRD
35.755571949135124	199	H2CC	LRD
36.60368020230083	200	H2CC	LRD
