Value	order	sample	domain
2.4575847352151263	50	20min	LRD
2.4526382149465467	51	20min	LRD
2.4580630290149617	52	20min	LRD
2.4591068418125115	53	20min	LRD
2.460445090033568	54	20min	LRD
2.4655655197091635	55	20min	LRD
2.466630998849527	56	20min	LRD
2.469028006107852	57	20min	LRD
2.4738369203628157	58	20min	LRD
2.474130133064953	59	20min	LRD
2.4763217783426534	60	20min	LRD
2.476576786647031	61	20min	LRD
2.4766649680597284	62	20min	LRD
2.4794095830490503	63	20min	LRD
2.4876906500960545	64	20min	LRD
2.492367692996402	65	20min	LRD
2.4987202119627923	66	20min	LRD
2.5054285399918497	67	20min	LRD
2.514121343881247	68	20min	LRD
2.50836267642936	69	20min	LRD
2.5062544687039594	70	20min	LRD
2.4795375240302238	71	20min	LRD
2.4789166853541493	72	20min	LRD
2.4741567264073376	73	20min	LRD
2.4794241928664107	74	20min	LRD
2.478045836841484	75	20min	LRD
2.480863186909703	76	20min	LRD
2.4785928432050137	77	20min	LRD
2.4765195442220023	78	20min	LRD
2.4820348132396655	79	20min	LRD
2.4857851466206484	80	20min	LRD
2.4917352221768145	81	20min	LRD
2.498000912637177	82	20min	LRD
2.495649825282522	83	20min	LRD
2.4958356859048343	84	20min	LRD
2.500144565622214	85	20min	LRD
2.502640189771842	86	20min	LRD
2.509622682857433	87	20min	LRD
2.5253906388008422	88	20min	LRD
2.525760775414365	89	20min	LRD
2.5453885484806924	90	20min	LRD
2.56080108451107	91	20min	LRD
2.5741531521239733	92	20min	LRD
2.5825376035777445	93	20min	LRD
2.5965244312126474	94	20min	LRD
2.6150201765846206	95	20min	LRD
2.6380649330264285	96	20min	LRD
2.6582146824147075	97	20min	LRD
2.680790081691492	98	20min	LRD
2.714874198642662	99	20min	LRD
2.804862112859655	100	20min	LRD
