Value	order	sample	domain
10.684473642722365	81	25min	ERD
10.60934425101912	82	25min	ERD
10.547541815548758	83	25min	ERD
10.47291196715673	84	25min	ERD
10.393741940088761	85	25min	ERD
10.30607731729585	86	25min	ERD
10.189638219341301	87	25min	ERD
10.140479789601988	88	25min	ERD
10.040163169706938	89	25min	ERD
9.915878836509865	90	25min	ERD
9.764535313760655	91	25min	ERD
9.59824679536676	92	25min	ERD
9.44562764710067	93	25min	ERD
9.264535435399594	94	25min	ERD
9.066456094902723	95	25min	ERD
8.880588049361382	96	25min	ERD
8.687174141297687	97	25min	ERD
8.493596943806203	98	25min	ERD
8.300349829077616	99	25min	ERD
8.333494851394505	100	25min	ERD
3.7332289937491088	1	25min	LRD
3.7087441367535168	2	25min	LRD
3.652911181681402	3	25min	LRD
3.6044075256659243	4	25min	LRD
3.5537540228389095	5	25min	LRD
3.491981007393216	6	25min	LRD
3.4592396734930806	7	25min	LRD
3.3947346091912345	8	25min	LRD
3.3507473858556147	9	25min	LRD
3.3442857113192472	10	25min	LRD
3.2905887229023425	11	25min	LRD
3.2564165932722116	12	25min	LRD
3.222249716087184	13	25min	LRD
3.236611032140653	14	25min	LRD
3.210868355716221	15	25min	LRD
3.1828749664092224	16	25min	LRD
3.1582229703050873	17	25min	LRD
3.1349285636142183	18	25min	LRD
3.1195721883509497	19	25min	LRD
3.127331608902035	20	25min	LRD
3.11805046179317	21	25min	LRD
3.1102793162039166	22	25min	LRD
3.103294333382707	23	25min	LRD
3.094896446378052	24	25min	LRD
3.1281620353956066	25	25min	LRD
3.126863532725897	26	25min	LRD
3.1268004306204005	27	25min	LRD
3.127298948310231	28	25min	LRD
3.1262010571768855	29	25min	LRD
3.1308660327159874	30	25min	LRD
3.1295629683075905	31	25min	LRD
3.1249004903013318	32	25min	LRD
3.1256416246603123	33	25min	LRD
3.1261958947596002	34	25min	LRD
3.127297408874905	35	25min	LRD
3.1284476261294616	36	25min	LRD
3.1242823878680945	37	25min	LRD
3.1244398173541654	38	25min	LRD
3.1171145411970387	39	25min	LRD
3.1130693666258584	40	25min	LRD
3.1057635486345667	41	25min	LRD
3.0950742443864776	42	25min	LRD
3.0890761495362336	43	25min	LRD
3.0797764277563853	44	25min	LRD
3.0670332119133894	45	25min	LRD
3.062540813759043	46	25min	LRD
3.0586273164732742	47	25min	LRD
3.057842839711751	48	25min	LRD
3.058339107128711	49	25min	LRD
3.0753436919282757	50	25min	LRD
3.076957209093589	51	25min	LRD
3.0820270291176666	52	25min	LRD
3.0835703813017505	53	25min	LRD
3.079723443214085	54	25min	LRD
3.0801955548616906	55	25min	LRD
3.0805589219929788	56	25min	LRD
3.0882441680849713	57	25min	LRD
3.0947788249231865	58	25min	LRD
3.1001525560876404	59	25min	LRD
3.1015171613588106	60	25min	LRD
3.102158333258271	61	25min	LRD
3.103431419057332	62	25min	LRD
3.1114430469847854	63	25min	LRD
3.126965565232981	64	25min	LRD
3.1529507635708693	65	25min	LRD
3.1721742441580445	66	25min	LRD
3.1872182223350087	67	25min	LRD
3.2088022216947802	68	25min	LRD
3.2044565708222157	69	25min	LRD
3.2121509243548934	70	25min	LRD
3.204414397457851	71	25min	LRD
3.2008280292589992	72	25min	LRD
3.1966404888897086	73	25min	LRD
3.193031981329207	74	25min	LRD
3.201268565015226	75	25min	LRD
3.2088464957128404	76	25min	LRD
3.218298710777679	77	25min	LRD
3.227624981822075	78	25min	LRD
3.244747775341599	79	25min	LRD
3.264795958904759	80	25min	LRD
3.2927508504473106	81	25min	LRD
3.3141912057250997	82	25min	LRD
3.325849312501473	83	25min	LRD
3.346558300632215	84	25min	LRD
3.376034818902313	85	25min	LRD
3.4031864385489228	86	25min	LRD
3.435868191277119	87	25min	LRD
3.47447395915451	88	25min	LRD
3.505951384232358	89	25min	LRD
3.547315366280016	90	25min	LRD
3.5978084833782717	91	25min	LRD
3.642845157662601	92	25min	LRD
3.6813902214538645	93	25min	LRD
3.731100568626813	94	25min	LRD
3.789235522962234	95	25min	LRD
3.8538781088533116	96	25min	LRD
3.9181527077687406	97	25min	LRD
3.9839514072669493	98	25min	LRD
4.055058177716805	99	25min	LRD
4.231105558742531	100	25min	LRD
