Value	order	sample	domain
1.6481095509888228	13	15min	LRD
1.6452219359775166	14	15min	LRD
1.6395160160693596	15	15min	LRD
1.6355587757434162	16	15min	LRD
1.6360090783725383	17	15min	LRD
1.6347850038479643	18	15min	LRD
1.6346492446577687	19	15min	LRD
1.63189107491267	20	15min	LRD
1.631920227902882	21	15min	LRD
1.6308898772747706	22	15min	LRD
1.631369611613133	23	15min	LRD
1.6307191295216663	24	15min	LRD
1.627625493277799	25	15min	LRD
1.6293900999956763	26	15min	LRD
1.6289861521452353	27	15min	LRD
1.629254938996922	28	15min	LRD
1.6305794438882568	29	15min	LRD
1.6312403220731586	30	15min	LRD
1.633353420149572	31	15min	LRD
1.6348870958450488	32	15min	LRD
1.63993497533599	33	15min	LRD
1.6436056679824784	34	15min	LRD
1.6462447575041717	35	15min	LRD
1.6455276945348885	36	15min	LRD
1.6470331546851065	37	15min	LRD
1.648469173129599	38	15min	LRD
1.646949360620768	39	15min	LRD
1.6471744003066573	40	15min	LRD
1.6451799132279754	41	15min	LRD
1.6425804311748777	42	15min	LRD
1.6412926599410338	43	15min	LRD
1.6410619596369225	44	15min	LRD
1.6433292573344906	45	15min	LRD
1.6440886139149558	46	15min	LRD
1.6431248669450902	47	15min	LRD
1.6436596078265266	48	15min	LRD
1.6434937126468616	49	15min	LRD
1.6419997368915515	50	15min	LRD
1.6399081455312043	51	15min	LRD
1.6428217314477591	52	15min	LRD
1.644506534762645	53	15min	LRD
1.6459987520290627	54	15min	LRD
1.6484405012579495	55	15min	LRD
1.6478083522065161	56	15min	LRD
1.6491503406261552	57	15min	LRD
1.6517228055722044	58	15min	LRD
1.6513588955992013	59	15min	LRD
1.6509462291843782	60	15min	LRD
1.6485879413263218	61	15min	LRD
1.6461838375864468	62	15min	LRD
1.646394632678927	63	15min	LRD
1.6515226892876262	64	15min	LRD
1.6523490795594196	65	15min	LRD
1.6541942070182558	66	15min	LRD
1.6562303831029326	67	15min	LRD
1.6599845188920823	68	15min	LRD
1.6564443919328282	69	15min	LRD
1.6524850700584937	70	15min	LRD
1.643617361021976	71	15min	LRD
1.639663566934401	72	15min	LRD
1.6370240136549805	73	15min	LRD
1.6327289378721863	74	15min	LRD
1.630786049922928	75	15min	LRD
1.6311013431890566	76	15min	LRD
1.6354124127609133	77	15min	LRD
1.636460846574075	78	15min	LRD
1.6378366768688888	79	15min	LRD
1.636952001280424	80	15min	LRD
1.6382172558616999	81	15min	LRD
1.6387762201952585	82	15min	LRD
1.634480775004287	83	15min	LRD
1.6370510050799225	84	15min	LRD
1.6376335025329827	85	15min	LRD
1.636609267016735	86	15min	LRD
1.6379011976403453	87	15min	LRD
1.6445562580611308	88	15min	LRD
1.6469943718338897	89	15min	LRD
1.6519687140585546	90	15min	LRD
1.6588160309965994	91	15min	LRD
1.6621650911250172	92	15min	LRD
1.6631435807498784	93	15min	LRD
1.6692928951833397	94	15min	LRD
1.6755604361226615	95	15min	LRD
1.683689407878103	96	15min	LRD
1.6890854530479549	97	15min	LRD
1.696320379752986	98	15min	LRD
1.7119548364860273	99	15min	LRD
1.7465871947852103	100	15min	LRD
