Value	order	sample	domain
15.371807807029759	1	30min	ERD
15.1444287342901	2	30min	ERD
15.37076182099834	3	30min	ERD
15.529264284850257	4	30min	ERD
15.530361424956295	5	30min	ERD
15.45610546894354	6	30min	ERD
15.468612701114147	7	30min	ERD
15.544665228401936	8	30min	ERD
15.619500211411927	9	30min	ERD
15.741952827359155	10	30min	ERD
15.846821729649193	11	30min	ERD
15.884469289167527	12	30min	ERD
15.857191719393192	13	30min	ERD
15.841610420086704	14	30min	ERD
16.00816664005151	15	30min	ERD
16.13500681022304	16	30min	ERD
16.23665078395959	17	30min	ERD
16.323569842262184	18	30min	ERD
16.43469128388686	19	30min	ERD
16.44715834613935	20	30min	ERD
16.556798985424606	21	30min	ERD
16.659939203317	22	30min	ERD
16.727963273167983	23	30min	ERD
16.804625697083257	24	30min	ERD
16.87122396922544	25	30min	ERD
16.932222818313857	26	30min	ERD
16.950653300159903	27	30min	ERD
16.93731312925719	28	30min	ERD
16.919058855002966	29	30min	ERD
16.92565774891309	30	30min	ERD
16.92080695089301	31	30min	ERD
16.893288579317062	32	30min	ERD
16.90988245417412	33	30min	ERD
16.906168885415912	34	30min	ERD
16.903086947872634	35	30min	ERD
16.92689729022401	36	30min	ERD
16.91599274803263	37	30min	ERD
16.989321058533672	38	30min	ERD
17.056725107133065	39	30min	ERD
17.155799416788795	40	30min	ERD
17.25344044919479	41	30min	ERD
17.348393575190887	42	30min	ERD
17.381791684619333	43	30min	ERD
17.38090142572766	44	30min	ERD
17.363466753816788	45	30min	ERD
17.380968431434972	46	30min	ERD
17.34985661066761	47	30min	ERD
17.35727504420572	48	30min	ERD
17.40169048896508	49	30min	ERD
17.399642750405146	50	30min	ERD
17.372674349854876	51	30min	ERD
17.342312613939495	52	30min	ERD
17.36741795369264	53	30min	ERD
17.418084537043086	54	30min	ERD
17.40265724066833	55	30min	ERD
17.37283434791986	56	30min	ERD
17.397348762893095	57	30min	ERD
17.40050557332092	58	30min	ERD
17.42844065975391	59	30min	ERD
17.43908191575167	60	30min	ERD
17.423980736407966	61	30min	ERD
17.427591942412306	62	30min	ERD
17.44166009634927	63	30min	ERD
17.4246065284287	64	30min	ERD
17.429266273410803	65	30min	ERD
17.447615392581326	66	30min	ERD
17.468457440444016	67	30min	ERD
17.48587434250003	68	30min	ERD
17.480798161717797	69	30min	ERD
17.50052474622122	70	30min	ERD
17.48735340246107	71	30min	ERD
17.485857076855485	72	30min	ERD
17.50959165616765	73	30min	ERD
17.517785962377793	74	30min	ERD
17.460547781881058	75	30min	ERD
17.382214391788747	76	30min	ERD
17.29636911289494	77	30min	ERD
17.256598219302482	78	30min	ERD
17.221313773147237	79	30min	ERD
17.096947121484565	80	30min	ERD
17.089256501027	81	30min	ERD
17.008384293634617	82	30min	ERD
16.98693952680875	83	30min	ERD
16.933274819043216	84	30min	ERD
16.855897258409172	85	30min	ERD
16.7617412748293	86	30min	ERD
16.629313040788382	87	30min	ERD
16.65765537536173	88	30min	ERD
16.562814807962503	89	30min	ERD
16.406081958918204	90	30min	ERD
16.21306035346508	91	30min	ERD
15.993353890161695	92	30min	ERD
15.823754163385498	93	30min	ERD
15.606292649524311	94	30min	ERD
15.32890452806298	95	30min	ERD
15.085110148720258	96	30min	ERD
14.822791579643711	97	30min	ERD
14.547587828270013	98	30min	ERD
14.289326887616086	99	30min	ERD
14.340352638609419	100	30min	ERD
7.186164136126674	1	30min	LRD
7.1505238136454885	2	30min	LRD
7.025978029339572	3	30min	LRD
6.921089023076537	4	30min	LRD
6.815497359031455	5	30min	LRD
6.689176785819628	6	30min	LRD
6.633042098973723	7	30min	LRD
6.50203182824065	8	30min	LRD
6.397875246448038	9	30min	LRD
6.413125781248088	10	30min	LRD
6.290610684562207	11	30min	LRD
6.206530747352664	12	30min	LRD
6.131772696543708	13	30min	LRD
6.135048708422462	14	30min	LRD
6.065033963147593	15	30min	LRD
6.000678668654172	16	30min	LRD
5.951881510473692	17	30min	LRD
5.903890497097018	18	30min	LRD
5.869991879698633	19	30min	LRD
5.860033207213547	20	30min	LRD
5.834626688025099	21	30min	LRD
5.812724213357223	22	30min	LRD
5.79233052347663	23	30min	LRD
5.764914171781334	24	30min	LRD
5.7918622693744455	25	30min	LRD
5.77892081434345	26	30min	LRD
5.760444539632969	27	30min	LRD
5.746880753824456	28	30min	LRD
5.7400278083734175	29	30min	LRD
5.744850676915211	30	30min	LRD
5.737467931428916	31	30min	LRD
5.734022085513637	32	30min	LRD
5.738951887091688	33	30min	LRD
5.740463183682904	34	30min	LRD
5.737055608124031	35	30min	LRD
5.726465850059625	36	30min	LRD
5.715874360446698	37	30min	LRD
5.707201543096555	38	30min	LRD
5.684890456055237	39	30min	LRD
5.673677600735506	40	30min	LRD
5.6552637543070166	41	30min	LRD
5.631240810332585	42	30min	LRD
5.6132955967713745	43	30min	LRD
5.59279592760519	44	30min	LRD
5.579948944962619	45	30min	LRD
5.574281965916826	46	30min	LRD
5.566934746640207	47	30min	LRD
5.567386985497739	48	30min	LRD
5.565455062598293	49	30min	LRD
5.588998968954932	50	30min	LRD
5.589301617338211	51	30min	LRD
5.599636234288635	52	30min	LRD
5.595581929706586	53	30min	LRD
5.586802599076604	54	30min	LRD
5.59029344907721	55	30min	LRD
5.5923067115997505	56	30min	LRD
5.604531476066579	57	30min	LRD
5.618939478874221	58	30min	LRD
5.629186211412411	59	30min	LRD
5.635566880084035	60	30min	LRD
5.631857574617802	61	30min	LRD
5.627855222866021	62	30min	LRD
5.642898516612623	63	30min	LRD
5.677634966125906	64	30min	LRD
5.719512119798687	65	30min	LRD
5.754329855552664	66	30min	LRD
5.804896111570842	67	30min	LRD
5.844918603500309	68	30min	LRD
5.844159419980648	69	30min	LRD
5.867428749755587	70	30min	LRD
5.834148611427567	71	30min	LRD
5.855981232525805	72	30min	LRD
5.8675552032568214	73	30min	LRD
5.868348903735332	74	30min	LRD
5.8941353452852105	75	30min	LRD
5.927376571985079	76	30min	LRD
5.958000778727101	77	30min	LRD
