Value	order	sample	domain
17.98377465709946	77	80min	ERD
17.945036003759043	78	80min	ERD
17.88787686545398	79	80min	ERD
17.775847454483664	80	80min	ERD
17.712269020774517	81	80min	ERD
17.59495881231672	82	80min	ERD
17.570430308557327	83	80min	ERD
17.481185230652084	84	80min	ERD
17.3633307199169	85	80min	ERD
17.232007571175313	86	80min	ERD
17.113240480452564	87	80min	ERD
17.0808034980334	88	80min	ERD
16.970440313901584	89	80min	ERD
16.765584482272725	90	80min	ERD
16.530763246310094	91	80min	ERD
16.267496460652243	92	80min	ERD
16.07321603036451	93	80min	ERD
15.850930020202448	94	80min	ERD
15.570749864312885	95	80min	ERD
15.335022970059986	96	80min	ERD
15.072726635981793	97	80min	ERD
14.810647695632518	98	80min	ERD
14.545230433272	99	80min	ERD
14.71384570427868	100	80min	ERD
8.43348497351849	1	80min	LRD
8.399468953056806	2	80min	LRD
8.251025873061188	3	80min	LRD
8.161313715148648	4	80min	LRD
8.024161484478043	5	80min	LRD
7.911643517681305	6	80min	LRD
7.8055974681221425	7	80min	LRD
7.669044273105053	8	80min	LRD
7.5591711819672875	9	80min	LRD
7.624192884787411	10	80min	LRD
7.482693836146192	11	80min	LRD
7.3996656534135	12	80min	LRD
7.327693111529607	13	80min	LRD
7.33108538769199	14	80min	LRD
7.261250176886013	15	80min	LRD
7.203489263933818	16	80min	LRD
7.162689422778815	17	80min	LRD
7.127016028565556	18	80min	LRD
7.102991826870017	19	80min	LRD
7.085012528629471	20	80min	LRD
7.0647720760780945	21	80min	LRD
7.04640763362283	22	80min	LRD
7.02538579611613	23	80min	LRD
6.99922704629434	24	80min	LRD
7.019976326279834	25	80min	LRD
7.011847656916696	26	80min	LRD
7.002397667757379	27	80min	LRD
6.996067138121742	28	80min	LRD
6.99650082930247	29	80min	LRD
6.998967445510836	30	80min	LRD
7.001887379955864	31	80min	LRD
7.00574845585029	32	80min	LRD
7.020897443152643	33	80min	LRD
7.029593541734358	34	80min	LRD
7.0328157948031205	35	80min	LRD
7.032783922588575	36	80min	LRD
7.028906302057568	37	80min	LRD
7.033657404273468	38	80min	LRD
7.018795505890297	39	80min	LRD
7.023477591726649	40	80min	LRD
7.01493590086673	41	80min	LRD
6.996376650479117	42	80min	LRD
6.993393541582942	43	80min	LRD
6.9784693336937025	44	80min	LRD
6.963650194037474	45	80min	LRD
6.963693789387301	46	80min	LRD
6.960791840414404	47	80min	LRD
6.960830612704805	48	80min	LRD
6.956928619664214	49	80min	LRD
6.978940870727828	50	80min	LRD
6.976640921555596	51	80min	LRD
6.986487288481208	52	80min	LRD
6.981150659916567	53	80min	LRD
6.969897780673355	54	80min	LRD
6.9725437036469025	55	80min	LRD
6.974389177114106	56	80min	LRD
6.98175603054413	57	80min	LRD
6.9919861243488475	58	80min	LRD
7.004059607094568	59	80min	LRD
7.003674159505695	60	80min	LRD
6.99551030224142	61	80min	LRD
6.986092735044653	62	80min	LRD
6.99542718932292	63	80min	LRD
7.029121683377142	64	80min	LRD
7.079686642039818	65	80min	LRD
7.118818726248743	66	80min	LRD
7.174692257014929	67	80min	LRD
7.247652367195427	68	80min	LRD
7.249470789815621	69	80min	LRD
7.252287155347447	70	80min	LRD
7.189708713501346	71	80min	LRD
7.169399085750047	72	80min	LRD
7.147549520613753	73	80min	LRD
7.131840303892338	74	80min	LRD
7.15045828923521	75	80min	LRD
7.171459254001842	76	80min	LRD
7.188706902082285	77	80min	LRD
7.200934420039825	78	80min	LRD
7.225077312830189	79	80min	LRD
7.2509207356242085	80	80min	LRD
7.287624766789945	81	80min	LRD
7.313708542867531	82	80min	LRD
7.327624115439366	83	80min	LRD
7.365740921171258	84	80min	LRD
7.3988737196030545	85	80min	LRD
7.432831652895537	86	80min	LRD
7.475991505448076	87	80min	LRD
7.53037419375512	88	80min	LRD
7.576545406157971	89	80min	LRD
7.645501229021102	90	80min	LRD
7.720395129003612	91	80min	LRD
7.785639656525864	92	80min	LRD
7.854473712486394	93	80min	LRD
7.933346601033067	94	80min	LRD
8.021030787790801	95	80min	LRD
8.130104349505364	96	80min	LRD
8.228480610449383	97	80min	LRD
8.335701008375834	98	80min	LRD
8.49169810288606	99	80min	LRD
8.984473855509188	100	80min	LRD
